ID, NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025 ,TESTS_GRADE
683481,190001688125,2019,4201406,Araranguá,42,SC,18,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,510.0,513.0,518.0,462.7,565.4,555.6,639.8,EBABCDBDBCCECEDBEBBBCADBACDEEDBBDBEEBAEEDADEB,AEBCDEDBACBBABABEDABBAEAEDBEDBBACBBBBEABABCDB,ADBBC99999ABBEBDCAEECBDCEDAADCBAAEDCDBCEBDDCBDAECA,DBCBABACADBBECDEADACCBEDEBBBACACAACADECDEBCDE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,100.0,580.0,E,D,C,B,3,J,A,D,D,C,C,C,B,B,B,C,A,B,E,A,B,D,A,B,B ,444.7
683494,190001688138,2019,4201406,Araranguá,42,SC,20,F,2,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,1,1,0,,510.0,513.0,,,518.6,526.3,,,AEACAEDDDDBDABACDEDEECCBBABECDCACEEBAAECABDBE,99999EABBEDBEEECEAEECDDEDEAADABBBEDCBCEEBAEECDAAAE,,1,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,140.0,120.0,120.0,160.0,100.0,640.0,H,H,C,B,5,D,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,C,A,A,B ,
683770,190001688414,2019,4201406,Araranguá,42,SC,26,M,1,2,1,2211001.0,Teresina,22.0,PI,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,509.0,514.0,518.0,468.0,572.0,578.8,452.2,EBBBBCCBDDCADE.CECCBCECDBBAADBBABCCDDEDDDBCAE,ECEDEEBCAACEADBBEABEDEEBCCBADCCABCCDEEEDCEABB,EBBAD99999BAEDCCEDEBAAADADEEDACDDBBBBCCAADCBBBBDEC,CEBBABDBDECBDDDECBABAEEEECCEBDBDCBCAECABBEEDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,140.0,120.0,140.0,640.0,D,D,B,B,2,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B ,414.2
683957,190001688601,2019,4201406,Araranguá,42,SC,19,M,1,1,1,4201406.0,Araranguá,42.0,SC,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,F,D,F,5,I,A,C,D,B,B,B,A,B,B,B,B,B,B,A,A,E,A,B,B ,
684009,190001688653,2019,4201406,Araranguá,42,SC,17,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,507.0,511.0,517.0,557.6,599.2,561.4,570.7,DEADACDEEEACBDCBACBAAECEBACBBEDBAEABDAEECBADC,BABCABABDBBCACABEBEAEADAEDECBABBAECEADBBAACDB,BEABC99999BCBAABDEDBDACECBBECBDCECCBBBAACDDBCACCDE,ACDCCCECBCACECBBBDCCBDEBBEBEDDDEBEBBACEBEBDEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,120.0,120.0,100.0,560.0,C,F,C,D,4,F,A,C,D,B,A,B,B,B,A,B,A,B,C,B,A,E,A,B,B ,457.7800000000001
684052,190001688696,2019,4201406,Araranguá,42,SC,30,M,1,1,1,4307708.0,Esteio,43.0,RS,2,0,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,508.0,512.0,515.0,428.5,545.1,523.5,420.9,BDACEEABDACDBDBECDBADEADAEBDABDEBADBBADECEBBE,EBACADBACCCAACDADBDEEDAEAABEBDEBBCEEBECAACCBC,BEDBD99999CBBBADEDCBCBDADBDDBCBAEEAAEDECCCDDCACEEB,DBDDAECCCAEDAADAEACABEDACEDEBDCEBADDADEBCEDAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,80.0,100.0,520.0,E,B,D,B,5,D,A,B,D,B,A,C,A,B,A,A,A,A,B,A,B,E,A,B,B ,383.6
684108,190001688752,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,508.0,512.0,515.0,469.4,518.4,580.7,444.4,DEECABEECBBDABDABDBBBEADDECAABDBCDCBAEDAEBAAE,ABACABBEBECEACABABAAEAEEDEDDEACADABEACAABDAEB,99999BDCCCCEADAEACACCABCABEBBCBDEBDAADDEEBADEAEECA,ECBEEBCCAACABEDBDECBAECBBACEDBDBABDEDCDACEDBB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,120.0,600.0,C,E,B,B,3,C,A,B,C,A,A,B,A,B,A,B,A,A,A,B,A,D,A,A,B ,402.58000000000004
684143,190001688787,2019,4201406,Araranguá,42,SC,17,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,514.7,563.2,500.5,519.3,ABDCCCDDDDDBBDCECBBADABECDCBCBCABCCCDCBDCDADB,CCBCEEBCABAEADBAEBCDDDCEABBADBAAAADECBDDCBEEB,ABADB99999BACBDCBACBDAADCEACDEDEBAEBBDCACBEAABEEED,ECBCDCDCADCBACBCCDCCBEBDAECEBCCDEBBCDBDABBDEA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,140.0,100.0,600.0,B,B,A,A,4,E,A,B,D,B,C,B,B,B,A,B,A,B,B,A,A,D,A,A,A ,419.53999999999996
684146,190001688790,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4201406.0,Araranguá,42.0,SC,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,C,B,B,2,B,A,B,C,B,B,B,B,B,A,B,A,A,B,A,A,B,A,A,B ,
684191,190001688835,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42084695.0,4204608.0,Criciúma,42.0,SC,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,510.0,513.0,515.0,485.6,560.6,581.0,559.7,AEDEBCDDADDCCBEBABBABBABCDAEBBCEEDBEECBAEBBBA,AEDCCEEBACAAABAACAAACACAADBECEACCACABEEAABDCB,AEBBE99999ABBCACCACECCDDEDADDCBBDCDADCDEBBECADDACC,ACBEDCCBAAAEADEDCEACAE*AACAADABBEBCEECDBACBCB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,160.0,160.0,120.0,120.0,680.0,B,B,C,B,4,G,A,C,D,B,B,B,B,B,B,B,A,B,D,A,B,E,A,C,B ,437.38
684202,190001688846,2019,4201406,Araranguá,42,SC,17,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,510.0,513.0,518.0,444.2,453.0,462.7,588.8,BACCBCBECEECEEECBECBDAECABDBBBBADCECBCEDDCCAD,CCBDCBDDEABECAADBCDABCBBBCABACBACABBAACBBBEEB,AEDAC99999ABBEACCABEECECBAAADEDCBBCBEDCABCAEEAAADC,DCABABEBCBCAAACECBECCDBADACEDCAADBBBCABEBADEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,60.0,540.0,E,G,F,F,5,G,A,C,D,C,A,B,A,B,B,B,A,A,B,A,A,D,A,B,B ,389.74
684240,190001688884,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4317202.0,Santa Rosa,43.0,RS,2,0,2,1.0,0,42238200.0,4201406.0,Araranguá,42.0,SC,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,507.0,511.0,517.0,588.4,632.1,622.8,734.1,DEADADCCEEBCBEBDABBCEACDEEBBDDDBBBACCDEECBCAD,EACBBBAACACCECEEEACACCCBEDBCCADBBADDADAEEACDB,BDABE99999DCBABDEBDCDAAECBEECEBCECCDEBAAADDCBCBCEE,ABCDDDECEBABDEEBAECBBDBACEEEDDCADCEBADEBADCEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,180.0,120.0,120.0,180.0,720.0,E,F,D,D,3,H,A,B,D,B,A,B,A,B,A,B,A,B,B,A,A,D,B,B,B ,515.48
684337,190001688981,2019,4201406,Araranguá,42,SC,17,F,1,1,1,4217204.0,São Miguel do Oeste,42.0,SC,2,0,3,1.0,0,42111706.0,4201406.0,Araranguá,42.0,SC,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,596.7,606.3,614.5,691.9,CAECDCDEDDBBCDDABBBDBAABBBCBEBDBEABDEECDBBABC,DCDCEEBEABABADBEEDBDBBEEACAAACACADCACEDBAAACC,99999CBBDABACDCAEDEBAACDEECCDECBDBAEBCBABDCECCEECB,ECAADABBABCABDBBCEBCAAEACCCECEDACAEEBBAADECCA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,200.0,140.0,160.0,120.0,760.0,E,F,E,F,9,E,C,D,E,C,A,C,A,B,B,A,A,B,C,A,A,D,A,C,B ,501.88
684351,190001688995,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,1,1,0,,508.0,512.0,,,452.9,532.3,,,AEACCBEDBDCBECBACCBCCDDBDDBCDDBDDBEBCACDBDDDD,CBEBA99999CBBCCECDCDCACCDBDCABBECBAADDCDECCCCCCDEB,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,H,E,F,B,4,E,A,B,D,B,A,B,B,B,A,B,A,B,B,B,A,D,A,B,B ,
684382,190001689026,2019,4201406,Araranguá,42,SC,44,F,2,2,1,4201406.0,Araranguá,42.0,SC,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,510.0,513.0,516.0,426.7,504.3,493.5,382.0,ADCBDECEABBAECACEABEBBACDBCCDEDCEAEDADCACDBCD,CAEEEADBADBACBAEECECECECBABCABAECBACDADDCBCAE,99999EABCBCBBBCDEAEEDADBCDAAECBEDCBDCBCCBDEEADBDDB,DEABDBCBEDACEABEAEDBEDABACECCDBABCCBCEEEDEADE,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,40.0,40.0,80.0,0.0,260.0,A,C,F,F,4,D,A,B,C,A,A,B,A,B,A,B,A,A,C,B,A,E,A,A,B ,361.3
684517,190001689161,2019,4201406,Araranguá,42,SC,16,M,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,572.0,537.0,565.2,719.3,BEECACCEDDCADDABAAEACDDBECBDBABDEDBBEACABCADA,EEBCABACBABDECEBEACACABACDECDDEBBEDACCCEEACAB,BEABE99999ECBDAABBECDACECCBACDDCBABDEDBDADEAECACDE,EEEEDDCBAECAADBBCEAEEAEBCBDECEDEEACDCCDBADBCA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,120.0,120.0,140.0,600.0,F,F,D,C,4,H,A,C,D,B,B,B,A,B,A,B,A,B,B,A,A,E,A,B,B ,478.7
686733,190001691377,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,507.0,511.0,517.0,413.2,528.4,501.1,404.7,ADDBDEDCBBEDABECECBACCDCDDDBDECBBEBECBCBCCBAD,ECCDDBAADAECEEACECCDDBDCADBBCDBBBDABADBBCBABB,99999BBEADEEBCEDDDEEAAEEDDCCBCCBCCDABADACDEACDDDCE,CEBBDDEACCCACBABDCDCCAEDADCBAEBDCBCADCBBCEECC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,120.0,120.0,80.0,540.0,D,C,C,F,3,E,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,D,A,B,B ,369.47999999999996
686804,190001691448,2019,4201406,Araranguá,42,SC,27,M,2,1,1,4201406.0,Araranguá,42.0,SC,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,F,F,D,D,2,C,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B ,
686819,190001691463,2019,4201406,Araranguá,42,SC,37,F,2,3,1,4201406.0,Araranguá,42.0,SC,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,D,B,7,D,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B ,
687051,190001691695,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4309308.0,Guaíba,43.0,RS,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,F,C,D,3,C,A,B,D,B,B,B,B,B,A,B,A,B,B,A,A,D,A,D,B ,
687056,190001691700,2019,4201406,Araranguá,42,SC,16,F,3,3,1,4304630.0,Capão da Canoa,43.0,RS,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,476.2,581.8,560.8,476.8,ACEEDCBCDACEBDEEBEBCCECDEBCEBCBBCBBBAAADCAECE,DCACAEBCDBABACBCBCAEBECBCCCAECECDBCDCEDCD*CDB,99999AABDADECCCDEDCBEAADCADEDEEDDAADDDCEEDCCCCEECB,BBBEDDECAACBBDECAAACDBBAAACECCBBDBDBABEDBCBDE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,140.0,80.0,580.0,B,B,C,B,5,D,A,B,D,B,A,B,A,B,B,B,A,A,C,A,B,D,A,A,B ,419.12
687365,190001692009,2019,4201406,Araranguá,42,SC,26,F,1,1,1,4201406.0,Araranguá,42.0,SC,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,1,1,0,,509.0,514.0,,,531.6,516.4,,,DCBCCECCABACACBEADBCBADECABAABACBDCAAEEDADACB,99999CEBEDBEABDDEEEBDEDDCADBAECDDBEBEBEACDABCCABBC,,1,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,120.0,120.0,120.0,120.0,80.0,560.0,B,G,B,D,1,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B ,
687619,190001692263,2019,4201406,Araranguá,42,SC,20,F,1,3,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,C,B,4,G,A,C,C,B,A,B,B,B,B,B,A,B,C,A,B,D,A,B,B ,
